WKT,cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,Nivel
"MULTIPOINT ((-58.5156110716477 -34.5988625351858))","200764","20007000","200070","0",1,Avda. Lincoln 4325,José Cubas 4182,Centro Educativo de Nivel Secundario N° 66 Veteranos de Guerra de Malvinas,CENS 66 Vet Malvinas,4587-6322,deaa_cens66_de3@bue.edu.ar,C1419,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",16,11,VILLA DEVOTO,12 - HOSP ZUBIZARRETA,"1",95146.1879665,103421.555133,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.3610186695399 -34.6390042509827))","200178","20128900","201289","0",1,Avda. Don Pedro de Mendoza 1835,Avda. Don Pedro de Mendoza 1835,Centro Educativo de Nivel Secundario N° 32,CENS 32,4301-1357,deaa_cens32_de4@bue.edu.ar,C1169,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",4,4,BOCA,02 - HOSP ARGERICH,"1",109323.276651,98964.9591466,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.3610186695399 -34.6390042509827))","200178","20226600","202266","0",1,Avda. Don Pedro de Mendoza 1835,Avda. Don Pedro de Mendoza 1835,CENOF Centro Museo Quinquela Martín,CENOF Quinquela,4301-1080,s/d,C1169,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",4,4,BOCA,02 - HOSP ARGERICH,"2",109323.276651,98964.9591466,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4195044255524 -34.6156776792715))","200308","20002000","200020","0",1,Avda. Belgrano 3767,Avda. Belgrano 3767,Centro Educativo de Nivel Secundario N° 15,CENS 15,4982-0257,deaa_cens15_de6@bue.edu.ar,C1210,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6,5,ALMAGRO,03 - HOSP DURAND,"1",103961.759195,101556.576113,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.4167596235469 -34.6204217678455))","200309","20145000","201450","0",1,Avda. Boedo 657,Avda. Boedo 657,Esc. Primaria p/Adultos N° 22 Martina Silva de Gurruchaga,EPA 22,4931-6594,deaa_ep22_de6@bue.edu.ar,C1218,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",6,5,ALMAGRO,03 - HOSP DURAND,"1",104213.263902,101030.174105,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4201454137096 -34.6320421639642))","200311","20038800","200388","0",1,Avda. Juan de Garay 3972,Avda. Juan de Garay 3972,Esc. Primaria p/Adultos N° 26 República de Colombia,EPA 26,4921-0566,deaa_ep26_de6@bue.edu.ar,C1256,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",6,5,BOEDO,05 - HOSP PENNA,"1",103902.203708,99741.1869948,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4274714056243 -34.6094096038638))","200373","20028400","200284","0",1,Pringles 263,Pringles 263,Esc. Primaria p/Adultos N° 23 Gral. Belgrano,EPA 23,4981-9643,deaa_ep23_de7@bue.edu.ar,C1183,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",7,5,ALMAGRO,03 - HOSP DURAND,"1",103231.2962,102252.21548,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.3970502488488 -34.6525335968129))","200281","20184545","201845","45",1,Rio Cuarto y Montesquieu,Rio Cuarto y Montesquieu - Avda. Gral. Iriarte alt. 3501,"Centro de Alfabetización, Educación Básica y Trabajo N° 14",CAEByT 14,4301-2540,paebyt@gmail.com,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",5,4,BARRACAS,05 - HOSP PENNA,"1",106018.521864,97466.8011603,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4095210143099 -34.6176607350782))","200338","20145500","201455","0",1,Gral. Urquiza 609,Gral. Urquiza 609,Centro Educativo de Nivel Secundario N° 55,CENS 55,4932-5279,deaa_cens55_de6@bue.edu.ar,C1221,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6,3,BALVANERA,08 - HOSP RAMOS MEJIA,"1",104877.289686,101336.146182,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.4809310931329 -34.6265564775759))","200612","20159822","201598","22",1,San Nicolás 588,San Nicolás 588,Centro Educativo de Nivel Primario N° 28,CENP 28,4672-2684,adu_centros@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,"1",12,10,FLORESTA,01 - HOSP ALVAREZ,"1",98328.1208418,100350.421202,Primario de Jóvenes y Adultos
"MULTIPOINT ((-58.4034374107501 -34.6101960795628))","200342","20010700","200107","0",1,Saavedra 15,Saavedra 15 2° piso,Centro Educativo de Nivel Secundario N° 06,CENS 06 CONICET,4954-7366,deaa_cens6_de6@bue.edu.ar,C1083,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6,3,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105435.731608,102163.934559,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.4034374107501 -34.6101960795628))","200342","20162000","201620","0",1,Saavedra 15,Saavedra 15 2° Piso,Centro Educativo de Nivel Secundario N° 31,CENS 31 CONICET,4954-7366,deaa_cens31_de6@bue.edu.ar,C1096,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",6,3,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105435.731608,102163.934559,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.440218770482 -34.5988204687009))","200353","20111400","201114","0",1,Avda. Corrientes 5332,Avda. Corrientes 5332,Esc. Primaria p/Adultos N° 01 Tomasa de la Quintana de Escalada,EPA 01,4854-1160,deaa_ep1_de7@bue.edu.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",7,15,VILLA CRESPO,03 - HOSP DURAND,"1",102062.322725,103427.264672,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4881842550348 -34.6835767241157))","200972","20184531","201845","31",1,"Avda. Gral. Paz 15500, Mza. 3",Avda. Gral. Paz 15500 Los Robles s/n Mza. 3 Casa 40,"Centro de Alfabetización, Educación Básica y Trabajo N° 80",CAEByT 80,4301-2540,paebyt@gmail.com,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97664.570823,94024.6341128,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.469139992409 -34.6705871718327))","200975","20239600","202396","0",1,Corvalán 3565,Corvalán 3565,CENOF Centro Cáritas Lugano,CENOF Cáritas Lugano,4602-9383,cnf.caritaslugano@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",21,8,VILLA LUGANO,06 - HOSP PIÑERO,"2",99409.7337243,95465.9351625,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.3848832603868 -34.578715652023))","200051","20184506","201845","6",1,"Villa 31 Calle 12 s/n, Manzana 27, Bo. YPF",Villa 31 Calle 12 s/n Mza. 2 B° YPF,"Centro de Alfabetización, Educación Básica y Trabajo N° 51 Comedor Arca de Noé",CAEByT 51,4301-2540,paebyt@gmail.com,C1104,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",1,1,RETIRO,04 - HOSP FERNANDEZ,"1",107140.263865,105655.081815,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4952522248667 -34.6766075332861))","202577","20201003","202010","3",1,José León Suárez 3755 / 3787,José León Suárez 3787,Centro Educativo Cursos Especiales - Torito Pulenta,CECE Torito Pulenta,4641-3512,smeadultos@yahoo.com.ar,C1439,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CECE,Cursos Especiales en Centros Educativos,Dirección de Educación del Adulto y del Adolescente,"1",20,8,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97016.5977037,94797.5902825,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4908319907273 -34.6668664618286))","200936","20184556","201845","56",1,Dr. José I. De La Rosa 6300,Dr. José I. De La Rosa 6300,"Centro de Alfabetización, Educación Básica y Trabajo N° 03",CAEByT 03,4301-2540,paebyt@gmail.com,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",20,8,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",97421.409084,95878.3584846,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4614370398677 -34.6283072641512))","200585","20103100","201031","0",1,Caracas 10,Caracas 10,Esc. Primaria p/Adultos N° 02 Florencio Varela,EPA 02,4611-7452,prim.adultos2de12@gmail.com/deaa_ep2_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,"1",12,7,FLORES,06 - HOSP PIÑERO,"1",100115.816997,100156.345875,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4537823523455 -34.6624850795636))","202574","20184581","201845","81",1,"Ana María Janer 3800 (Bº Piletones, Capilla San José Obrero)","Ana María Janer 3800 (B° Piletones, Capilla San José Obrero)","Centro de Alfabetización, Educación Básica y Trabajo N° 74",CAEByT 74,4301-2540,paebyt@gmail.com,C1437,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,PAEByT,"Programa de Alfabetización, Educación Básica y Trabajo para Jóvenes y Adultos",Dirección de Educación del Adulto y del Adolescente,"1",21,8,VILLA SOLDATI,06 - HOSP PIÑERO,"1",100817.438482,96364.7396008,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.3960356702042 -34.5998785565058))","200031","20123600","201236","0",1,Avda. Córdoba 2016,Avda. Córdoba 2008 2° piso,Centro Educativo de Nivel Secundario N° 13,CENS 13,4373-0972,deaa_cens13_de1@bue.edu.ar,C1120,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",1,3,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106115.39653,103308.094442,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.4692906995821 -34.6719353110286))","200949","20243800","202438","0",1,Avda. Riestra 5030,Avda. Riestra 5030,Jardín de Infantes Nucleado A (EPCjs 04/21°) (Sede),JIN A-00 (04),4601-8485,dei_jina4_de21@bue.edu.ar,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,"1",21,8,VILLA LUGANO,06 - HOSP PIÑERO,"1",99395.9302419,95316.3756444,Inicial Común
"MULTIPOINT ((-58.3958408609991 -34.5979944837221))","200033","20009600","200096","0",1,Ayacucho 953,Ayacucho 953,Esc. Integral Interdisciplinaria N¬ 01,EII 01 (ER 01),4815-7684/4811-2158,edrec1_de1@bue.edu.ar/ escuela1recup@yahoo.com.ar,C1111,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp - OSEEsp,Nivel Primario Especial y Otros Servicios Educativos de la modalidad Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,"1",1,2,RECOLETA,04 - HOSP FERNANDEZ,"1",106133.405685,103517.093706,Primario Especial - Otros Servicios Educativos de la modalidad Especial
"MULTIPOINT ((-58.5017131908314 -34.6183409320572))","200840","20072200","200722","0",1,Avda. Segurola 1949,Avda. Segurola 1949,Esc. de Educ. Esp. Hospital Rehabilitación Manuel Roca,EEEsp Hosp Rehab Roca,4630-4723/24/4700,hrescuela@intramed.net,C1407,S/D,IniEsp - PriEsp,Nivel Inicial y Primario Especial,,No Corresponde (Salud),,"2",18,10,MONTE CASTRO,11 - HOSP VELEZ SARSFIELD,"1",96421.9497038,101261.281578,Inicial Especial - Primario Especial
"MULTIPOINT ((-58.4630012431861 -34.6277605449378))","200599","20235700","202357","0",1,Fray Cayetano Rodríguez 95,Fray Cayetano Rodriguez 95,Centro Educativo de Nivel Secundario N° 76,CENS 76,4611-4442,deaa_cens76_de12@bue.edu.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,"1",12,7,FLORES,06 - HOSP PIÑERO,"1",99972.3748502,100216.997559,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.5236839512653 -34.6376977285982))","200827","20234900","202349","0",1,Gallardo 149,Gallardo 149,Esc. de Educación Media N° 01/18° E Reingreso,EEM 01/18 R,4641-2011/6074,dem_reing1_de18@bue.edu.ar,C1408,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecAdu,Nivel Secundario de Jóvenes y Adultos,ER,Escuela de Reingreso,Dirección de Educación Media,"1",18,9,LINIERS,11 - HOSP VELEZ SARSFIELD,"1",94408.2250877,99112.9110472,Secundario de Jóvenes y Adultos
"MULTIPOINT ((-58.4886808244813 -34.6167473614057))","200610","20191600","201916","0",1,Camarones 3559,Camarones 3559,Esc. para Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 16 Dra. C Tobar García,EEE-p-FL 16,4568-1723,eefl16_de12@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,OSEEsp,Otros Servicios Educativos de la modalidad Especial,EEE,Escuela de Educación Especial,Dirección de Educación Especial,"1",12,11,VILLA SANTA RITA,11 - HOSP VELEZ SARSFIELD,"1",97617.1527817,101438.451223,Otros Servicios Educativos de la modalidad Especial
"MULTIPOINT ((-58.4680401579798 -34.6134785724674))","200611","20147700","201477","0",1,Gavilán 1464,Gavilán 1464,Esc. Integral Interdisciplinaria N° 12,EII 12 (ER 12),4581-4863,escueladerecup12@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/especial,PriEsp,Nivel Primario Especial,EII,Escuela de Integración Interdisciplinaria,Dirección de Educación Especial,"1",12,11,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99510.2048713,101801.371703,Primario Especial
"MULTIPOINT ((-58.4685897535238 -34.6732447376864))","200945","20159861","201598","61",1,Miralla 3838,Miralla 3838,Centro Educativo de Nivel Primario N° 40,CENP 40,4672-2684,adu_centros@yahoo.com.ar,C1439,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,"1",21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,"1",99460.1838512,95171.1156244,Primario de Jóvenes y Adultos
"MULTIPOINT ((-58.4809310931329 -34.6265564775759))","200612","20201001","202010","1",1,San Nicolás 588,San Nicolás 588,Centro Educativo Cursos Especiales - (SEAdAd),CECE SEAdAd,4672-2684,sup_cece_deaa@bue.edu.ar,C1407,http://www.buenosaires.gob.ar/areas/educacion/niveles/adultos/oferta.php?menu_id=12643,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CECE,Cursos Especiales en Centros Educativos,Dirección de Educación del Adulto y del Adolescente,"1",12,10,FLORESTA,01 - HOSP ALVAREZ,"1",98328.1208418,100350.421202,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4809310931329 -34.6265564775759))","200612","20200000","202000","0",1,San Nicolás 588,San Nicolás 588,CENOF Centro San Nicolás,CENOF San Nicolás,4671-0010,centrosanicolas@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/educacion/educacionytrabajo?menu_id=20091,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,CENOF,Centro de Educación No Formal,Gerencia Operativa de Educación para el Desarrollo,"1",12,10,FLORESTA,01 - HOSP ALVAREZ,"2",98328.1208418,100350.421202,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"MULTIPOINT ((-58.4357925952796 -34.6487951405203))","202590","20159863","201598","63",1,Pte. Camilo Torres y Tenorio y Cap. de Frag. Pedro Giacchino Mza. 28,Pte. Camilo Torres y Tenorio y Cap. de Frag. Pedro Giacchino Mza. 28,Centro Educativo de Nivel Primario N° 42,CENP 42,4672-2684,adu_centros@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu,Nivel Primario de Jóvenes y Adultos,CENP,Centro Educativo de Nivel Primario,Dirección de Educación del Adulto y del Adolescente,"1",19,7,FLORES,06 - HOSP PIÑERO,"1",102466.880019,97883.1643819,Primario de Jóvenes y Adultos
